Job_ID,Job_Title,Job_Type,Company_Name,Sector,Posted_Date,Location,Cities,States,Skills_Required,Qualification_Required,Experience_Required,Stipend,Duration,Number_of_Openings,Actively_Hiring,Description,Links,Diversity_Preferences,Past_Participation,Tags
J00011,Supply Chain Intern,Internship,Moore Group,IoT,2025-07-31,Mumbai,"['Jaipur', 'Remote', 'Lucknow']",['Uttar Pradesh'],"['Analytics', 'Kubernetes', 'Documentation']",['B.Tech CSE'],11 months,39893,2 months,9,True,Visit church wide level must. Society subject type memory ball another. Nearly federal one level us amount rich. Who score exactly once.,https://gutierrez.net/,"['EWS', 'General']",False,"['Frontend Developer Intern', 'DevOps', 'Research Intern']"
J00012,Journalism Intern,Remote,"Rivera, Bradley and Ward",Software,2025-09-19,Mumbai,"['Kolkata', 'Bangalore']",['Telangana'],"['Civil Planning', 'Event Management']",['M.Tech CS'],6 months,17919,3 months,1,True,Fear security certainly position one. Despite heavy show positive concern. Today over house water town whose.,http://west.com/,"['General', 'OBC']",True,"['Digital Marketing Intern', 'Event Management']"
J00013,Cloud Solutions Architect Intern,Full-time,Andersen-Wilson,Cybersecurity,2025-08-24,Jaipur,['Remote'],['Maharashtra'],"['Data Engineering', 'Deep Learning', 'Hospitality', 'UX Research', 'Computer Vision', 'Social Media']",['B.Sc Physics'],18 months,34859,6 months,5,True,Physical alone rock. Likely project central let surface first when.,http://www.bradley.com/,['ST'],False,"['Market Research Intern', 'Video Editing', 'Animation Intern']"
J00014,Quality Assurance Intern,Part-time,Williams LLC,Data Science,2025-09-16,Kolkata,"['Mumbai', 'Lucknow']","['Telangana', 'Tamil Nadu']","['Linux', 'Product Management', 'Social Media', 'React', 'Statistics']",['B.Sc Maths'],21 months,23536,3 months,2,False,Possible always color within miss produce identify. Leg suggest rather stuff.,https://greer.net/,"['SC', 'OBC']",False,"['Fashion Design', 'Electrical Engineer Intern', 'Cloud Security', 'Git']"
J00015,Finance Intern,Remote,Adkins LLC,UI/UX,2025-09-19,Hyderabad,"['Pune', 'Mumbai']","['Maharashtra', 'West Bengal']","['CSS', 'Networking']",['B.Tech ECE'],9 months,34922,2 months,9,True,Final answer property employee ever. Central current blood sort computer recent among. Building fact challenge heavy soldier.,http://www.murphy.net/,['EWS'],True,"['Python', 'Penetration Testing', 'AWS']"
J00016,Technical Writer Intern,Part-time,"Gonzalez, Ortega and Boyer",Web Development,2025-08-01,Bangalore,"['Jaipur', 'Lucknow']","['Delhi', 'Telangana']","['Robotics', 'AWS', 'Data Analysis', 'Architecture']","['B.Tech ME', 'M.Tech CS']",17 months,30674,6 months,9,False,Experience child training allow. Information industry land stand glass. Significant of laugh protect north several citizen.,https://blake-wilson.com/,"['General', 'SC']",False,"['Sustainability Intern', 'IT Support Intern']"
J00017,Electrical Engineer Intern,Full-time,Reynolds-Barry,Software,2025-08-06,Pune,"['Hyderabad', 'Jaipur', 'Bangalore']","['Rajasthan', 'Maharashtra']","['SQL', 'IT Support']","['M.Tech CS', 'B.Sc IT']",15 months,49175,1 months,2,True,"Military deep every. Alone meet staff.
Message fly north than boy will allow.",http://johnson.com/,"['General', 'SC']",True,"['AI Research Intern', 'Backend Developer Intern']"
J00018,Data Engineering Intern,Internship,Sullivan LLC,Cybersecurity,2025-09-02,Chennai,"['Delhi', 'Bangalore', 'Hyderabad']",['Uttar Pradesh'],"['PowerBI', 'Data Analysis', 'Employee Engagement', 'Content Writing', 'Textile Design', 'React', 'Solidity', 'Marketing Research']","['B.Tech IT', 'B.Sc IT']",17 months,43617,2 months,3,False,Consider something including lead. Remain billion several program free style. Establish cold set mouth available.,http://www.price.com/,"['SC', 'ST']",True,"['HTML', 'Finance', 'Analytics']"
J00019,Research Intern,Internship,"Powell, Lucas and Pham",Software,2025-08-03,Lucknow,"['Lucknow', 'Chennai', 'Pune']","['Delhi', 'Rajasthan']","['Equity Research', 'Solidity', 'Linux', 'Tourism', 'Tableau']",['B.Tech CSE'],14 months,38651,2 months,6,False,Write cup report reach current. Baby either important yes fear. Message these travel.,http://cooper.org/,['EWS'],False,"['Quality Assurance Intern', 'Media Intern', 'Research', 'SEO Intern', 'Interaction Design Intern']"
J00020,Electrical Engineer Intern,Remote,"Solis, Horn and Campbell",Web Development,2025-08-18,Pune,"['Kolkata', 'Hyderabad']",['Karnataka'],"['SQL', 'Architecture', 'UI/UX', 'C++', 'IT Support', 'Kubernetes']","['B.Sc Maths', 'B.Tech IT']",7 months,11431,6 months,6,True,Tree face window. Someone management institution old century fact should. Not always nature.,https://www.rogers.net/,['OBC'],False,"['Probability', 'Tourism Intern', 'Azure']"
J00021,UI/UX Designer Intern,Full-time,Best-Harrison,UI/UX,2025-09-14,Pune,"['Jaipur', 'Delhi']","['West Bengal', 'Telangana']","['Blockchain', 'Kubernetes', 'Tourism']",['B.Sc Physics'],16 months,16439,3 months,7,True,Level kitchen account instead. Family fight keep ball benefit.,https://olson-baker.info/,"['ST', 'SC']",True,"['Hospitality Intern', 'Textile Design Intern']"
J00022,Full Stack Developer Intern,Remote,"Jones, Sanford and Davis",Web Development,2025-09-17,Lucknow,"['Delhi', 'Mumbai', 'Jaipur']",['Tamil Nadu'],"['Sketch', 'Cloud Security']",['B.Tech ECE'],16 months,46659,6 months,9,True,Number guess ahead wonder money including affect rather. Rule for radio car western.,http://frederick-garcia.com/,"['General', 'OBC']",True,"['Data Scientist Intern', 'Hospitality Intern', 'Public Policy Intern']"
J00023,Public Policy Intern,Part-time,Powers-Baker,Data Science,2025-09-02,Lucknow,"['Bangalore', 'Mumbai']",['Maharashtra'],"['Operations', 'Java', 'Statistics']",['MCA'],3 months,16666,6 months,8,False,"Trip none voice impact. Speak deep democratic yet hour.
Old specific care right rock under. Visit support south smile.",http://adams-brown.com/,['OBC'],True,"['Embedded Systems Intern', 'Investment Banking Intern', 'Sustainability Intern', 'NGO Work', 'Smart Contracts']"
J00024,Interior Design Intern,Part-time,Garcia Ltd,Cybersecurity,2025-09-11,Jaipur,"['Delhi', 'Kolkata', 'Pune']",['Tamil Nadu'],"['NGO Work', 'Video Editing', 'Equity Research', 'Figma', 'Product Management']",['M.Tech CS'],18 months,48088,6 months,1,True,Recognize participant away recently. Television especially gun wide author again.,http://www.davidson.com/,['EWS'],False,"['UI Designer Intern', 'Cloud Security Intern']"
J00025,Game Design Intern,Full-time,Zuniga-Foster,Cybersecurity,2025-08-29,Pune,['Delhi'],"['Maharashtra', 'West Bengal']","['AWS', 'C++', 'Blockchain', 'Video Production', 'NLP', 'Employee Engagement', 'Cybersecurity']",['MCA'],2 months,22820,1 months,9,True,Age possible offer skill through discover certainly view. Movement reflect member clear condition within. Network matter short friend.,https://www.dixon.net/,['SC'],False,"['Git', 'Linux', 'HTML', 'Customer Support']"
J00026,Cloud Security Intern,Internship,Cowan Ltd,Data Science,2025-09-15,Hyderabad,"['Pune', 'Chennai']",['Maharashtra'],"['IT Support', 'Motion Graphics', 'Operations', 'Penetration Testing', 'Linux']","['B.Tech ECE', 'B.Sc Physics']",7 months,21455,6 months,7,False,Deal PM question truth already oil hear meeting. Thing fish point father building.,http://simmons.info/,['OBC'],False,"['Travel Planning Intern', 'Mobile App Developer Intern', 'AWS', 'Data Analyst Intern']"
J00027,Media Intern,Full-time,Harvey-Holmes,Cybersecurity,2025-07-30,Jaipur,['Hyderabad'],['Telangana'],"['Investment Banking', 'HTML', 'JavaScript', 'Renewable Energy', 'PowerBI', 'Content Writing', 'Helpdesk']","['B.Tech ECE', 'B.Sc IT']",23 months,13566,3 months,9,True,Fast able six. If center clear music back. Know lawyer girl word. How data just number such realize nation some.,http://www.arnold.biz/,['General'],True,"['Analytics', 'HTML']"
J00028,Animation Intern,Full-time,"Ryan, Lawson and Jones",IoT,2025-09-14,Delhi,"['Bangalore', 'Kolkata', 'Hyderabad']","['Rajasthan', 'Tamil Nadu']","['IT Support', 'Sketch']",['M.Tech CS'],4 months,28791,3 months,10,False,Prevent on become realize address. Democrat spring unit save.,https://www.blair.com/,"['ST', 'EWS']",True,"['Civil Planning Intern', 'Social Media', 'Customer Support']"
J00029,Architecture Intern,Internship,"Williams, Thomas and Woods",Software,2025-08-15,Pune,['Lucknow'],['Maharashtra'],"['Cloud Security', 'NLP', 'Smart Contracts', 'Content Writing']",['B.Sc Physics'],13 months,28557,1 months,3,True,Floor order cold work since. Author attack ask investment name blood movie value. Who sing field detail where.,http://pace-nelson.com/,"['General', 'SC']",True,"['Tableau / PowerBI Intern', 'NLP']"
J00030,Social Media Manager Intern,Internship,"Schroeder, Ortiz and Baxter",UI/UX,2025-09-02,Mumbai,"['Mumbai', 'Lucknow', 'Chennai']","['Rajasthan', 'Telangana']","['Video Editing', 'Sound Engineering', 'AWS']",['B.Sc Maths'],15 months,23014,6 months,1,True,Free maybe chance while. Already fish nation eye total. Exist senior network side must reach room brother.,https://www.cummings.com/,['OBC'],False,"['Communication', 'UI Design']"
J00031,Travel Planning Intern,Internship,Thomas PLC,Web Development,2025-08-05,Jaipur,['Chennai'],"['Karnataka', 'Tamil Nadu']","['SEO', 'Renewable Energy', 'React', 'Marketing Research', 'Cybersecurity', 'Kubernetes']",['MCA'],14 months,22146,3 months,10,False,Course feel head big do instead. Property dinner hear better after animal front. Phone air camera back. Nor admit million minute common the.,http://benitez-powell.com/,"['SC', 'ST']",False,"['Adobe XD', 'Renewable Energy Intern', 'Actuarial', 'Helpdesk Intern']"
J00032,Interior Design Intern,Remote,"Duran, Carpenter and Palmer",IoT,2025-07-30,Jaipur,['Lucknow'],"['Uttar Pradesh', 'Delhi']","['Equity Research', 'Figma', 'NGO Work', 'Video Editing']",['B.Sc Physics'],3 months,39534,6 months,5,False,Speech she gas writer executive election. Season star bad raise name. Room record resource early address last plant.,http://powers-myers.com/,['ST'],False,"['Event Management', 'NGO Work', 'Government Affairs', 'SaaS Product Intern']"
J00033,Sound Engineering Intern,Full-time,Gonzalez Inc,Finance,2025-09-01,Bangalore,"['Lucknow', 'Mumbai', 'Delhi']",['Telangana'],"['Recruitment', 'Product Management', 'Probability', 'DevOps']","['B.Sc IT', 'B.Sc Maths']",14 months,26557,3 months,5,True,"Blood represent if appear only product. Ability onto full.
Eight often process among federal something. Art couple oil lead thousand.",http://www.price.com/,"['General', 'EWS']",False,"['Recruitment', 'Probability', 'Video Editor Intern', 'C++', 'Tableau / PowerBI Intern']"
J00034,Biomedical Engineer Intern,Part-time,"Larson, Hunter and Johnson",Cybersecurity,2025-08-06,Kolkata,['Kolkata'],['Telangana'],"['Analytics', 'Finance', 'Linux', 'Excel']",['MCA'],12 months,25132,1 months,10,False,Stage not camera action nice right long blood. Perhaps information ever outside chair citizen.,https://myers-ruiz.net/,['EWS'],True,"['DevOps', 'Finance Intern', 'Finance', 'CSS', 'Civil Engineer Intern']"
J00035,Quality Assurance Intern,Part-time,Stevens Inc,Blockchain,2025-09-22,Jaipur,['Remote'],"['Maharashtra', 'Telangana']","['Social Media', 'Linux', 'Statistics', 'Product Management']","['B.Sc Maths', 'B.Tech ECE']",24 months,6707,2 months,6,False,Light wrong ground service situation else cold. Officer different strong sure serious condition technology. Place can process his.,https://www.goodman.org/,"['EWS', 'ST']",False,"['Animation Intern', 'NLP Intern']"
J00036,Biomedical Engineer Intern,Part-time,Wilkinson-Wade,Cloud Computing,2025-07-31,Remote,['Pune'],['Tamil Nadu'],"['Finance', 'Excel', 'Analytics']",['B.Sc Physics'],4 months,10991,6 months,8,True,"Owner because method shoulder model picture my. Buy affect third. Smile television foreign issue.
Character manage Mrs address answer source.",http://white.info/,"['ST', 'SC']",False,"['Technical Writer Intern', 'IoT Intern', 'UI/UX']"
J00037,NLP Intern,Part-time,"Flynn, Gay and Turner",Blockchain,2025-09-07,Remote,"['Jaipur', 'Lucknow', 'Kolkata']","['Telangana', 'Delhi']","['Video Production', 'Node.js', 'Hospitality', 'React', 'Kubernetes', 'Architecture']","['B.Sc Physics', 'B.Tech ME']",21 months,11908,3 months,10,False,"Newspaper over beautiful ball sea. Live step staff.
Skill experience poor they. Success film their service.",https://www.evans.com/,"['General', 'OBC']",False,"['Civil Planning', 'Probability', 'Electrical Engineer Intern', 'Sound Engineering Intern']"
J00038,Interior Design Intern,Internship,Fisher PLC,UI/UX,2025-08-06,Bangalore,"['Remote', 'Delhi']",['Rajasthan'],"['Figma', 'Video Editing', 'Product Management', 'Equity Research']","['B.Tech IT', 'B.Tech ME']",18 months,32773,1 months,1,True,Industry back fall rather fall. Five base hold. Head situation open particularly yeah culture front.,http://www.payne.com/,['SC'],False,"['E-Commerce Intern', 'Interaction Design', 'NGO Work', 'Design', 'Architecture Intern']"
J00039,Graphic Designer Intern,Part-time,Rivera-Johnson,Blockchain,2025-08-07,Chennai,"['Kolkata', 'Bangalore']","['Rajasthan', 'Telangana']","['DevOps', 'Design', 'Project Management', 'Documentation', 'Actuarial']","['MCA', 'B.Tech CSE']",19 months,24844,2 months,10,False,Life wait up project could. Campaign it perhaps fight skill girl. Agreement campaign pass trial. Prove old poor.,http://ortiz.com/,"['EWS', 'SC']",True,"['Electrical Engineer Intern', 'Technical Project Management Intern']"
J00040,DevOps Intern,Full-time,Scott Ltd,Software,2025-08-22,Pune,"['Hyderabad', 'Pune', 'Chennai']","['Rajasthan', 'Tamil Nadu']","['UI Design', 'Interior Design', 'Embedded Systems']",['B.Sc Maths'],13 months,25560,2 months,6,False,If near still bad show rock say. Begin prevent note choice physical.,http://decker.com/,['General'],True,"['Node.js', 'IT Support Intern', 'Communication', 'Mobile UI/UX Intern']"
J00041,Accounts Intern,Full-time,Gonzales-Martinez,Cloud Computing,2025-08-26,Delhi,"['Chennai', 'Kolkata']",['Delhi'],"['Government Affairs', 'Smart Contracts', 'Taxation', 'Accounting', 'Digital Marketing']","['B.Tech CSE', 'B.Sc Physics']",5 months,19258,3 months,3,True,Before speak thank will pattern. Plan face majority. Seven time authority couple president decide option fine.,http://www.miller.org/,"['SC', 'ST']",False,"['UX Research Intern', 'Mobile UI/UX Intern', 'Python', 'Embedded Systems', 'Journalism Intern']"
J00042,Web Developer Intern,Remote,Andersen-Wilson,Data Science,2025-08-14,Mumbai,"['Chennai', 'Delhi', 'Remote']",['Rajasthan'],"['Motion Graphics', 'Ethereum', 'Analytics', 'IT Support', 'Equity Research', 'NLP']","['B.Sc IT', 'B.Tech ECE']",6 months,34506,6 months,5,False,Walk bill street manage then year. Plant single real send. Drop various even source billion whether responsibility.,https://www.swanson.biz/,"['ST', 'OBC']",False,"['Data Engineering Intern', 'Customer Support Intern']"
J00043,Event Management Intern,Internship,"Chapman, Jones and Davis",UI/UX,2025-09-23,Jaipur,['Lucknow'],"['Delhi', 'West Bengal']","['Sustainability', 'Taxation', 'Cloud Security', 'DevOps', 'Finance']","['B.Sc Physics', 'B.Tech ECE']",1 months,41326,3 months,1,False,"Born lead everybody low may that. Drop herself resource me possible.
Bill stop near phone or. Difficult player position should mention south.",http://johnson.com/,"['General', 'SC']",True,"['Hospitality', 'Computer Vision', 'Travel Planning']"
J00044,Quality Assurance Intern,Internship,Underwood-Tate,Cloud Computing,2025-08-25,Bangalore,['Lucknow'],"['Tamil Nadu', 'Karnataka']","['Social Media', 'Statistics', 'Product Management', 'React', 'Linux']",['B.Tech ECE'],15 months,18317,3 months,6,True,Own whether similar almost man seven them. Brother threat measure day old outside.,http://cameron-baker.com/,"['General', 'EWS']",True,"['Hospitality Intern', 'Interaction Design']"
J00045,Textile Design Intern,Full-time,Foster-Ayala,Cybersecurity,2025-09-14,Remote,"['Kolkata', 'Bangalore']",['Rajasthan'],"['Research', 'Probability']",['B.Tech ECE'],9 months,48502,6 months,9,False,Painting find quite. Part cut full trial town. Police certainly want exactly indicate understand.,http://peters-hardin.com/,"['General', 'EWS']",False,"['Mobile App Developer Intern', 'Blockchain', 'Adobe XD', 'AI Ethics Intern']"
J00046,Video Editor Intern,Part-time,Bennett Inc,UI/UX,2025-09-10,Remote,"['Hyderabad', 'Bangalore', 'Kolkata']","['West Bengal', 'Karnataka']","['Kubernetes', 'UX Research']","['B.Tech CSE', 'B.Sc Physics']",15 months,22077,3 months,4,False,"Happen base man life just. Movie hot share avoid avoid plant. Trial defense worry along.
Us past low from try build article. Find large of difficult.",https://gutierrez.com/,['ST'],False,"['Cloud Engineer Intern', 'Docker']"
J00047,Renewable Energy Intern,Full-time,Stephens and Sons,Software,2025-09-18,Jaipur,"['Jaipur', 'Lucknow', 'Delhi']",['Tamil Nadu'],"['Communication', 'NGO Work', 'Recruitment', 'Figma', 'Digital Marketing']",['B.Sc Physics'],5 months,42803,6 months,2,True,Church hold them stay image concern. Long pick might daughter. Democrat speak fund own.,http://www.rodriguez-smith.org/,"['General', 'EWS']",True,"['Data Scientist Intern', 'Business Intelligence Intern']"
J00048,Sustainability Intern,Remote,Deleon-Lane,Data Science,2025-09-09,Pune,"['Mumbai', 'Bangalore']",['Karnataka'],"['Accounting', 'Interior Design', 'Helpdesk', 'Kubernetes', 'Analytics', 'Game Development', 'React']",['B.Sc Physics'],22 months,47118,2 months,8,False,Whole after past turn. Material way none think notice free key. Leader fund full doctor guy mean huge play.,http://www.powers.com/,['EWS'],False,"['Network Engineer Intern', 'Content Writing', 'Communication']"
J00049,AI Product Intern,Remote,Jones-Wagner,IoT,2025-08-19,Chennai,['Remote'],['Delhi'],"['Finance', 'Technical Writing']","['MCA', 'B.Sc IT']",1 months,12423,6 months,1,True,Everything maintain describe onto. Interest arm several media camera. Ever add nature win attorney ten can.,https://reynolds.org/,['ST'],True,"['SEO', 'AI Product Intern', 'UI Design', 'Digital Marketing Intern', 'Fashion Design']"
J00050,Animation Intern,Internship,"Price, Avila and Jones",Software,2025-09-04,Jaipur,"['Hyderabad', 'Mumbai']",['Delhi'],"['Social Media', 'C++', 'Interior Design']","['B.Tech ECE', 'M.Tech CS']",15 months,23315,2 months,8,False,Seven although lawyer nation new. Add skin tax. Simply much happen.,http://www.cole.com/,"['General', 'EWS']",False,"['Government Affairs', 'Consulting Intern', 'Penetration Testing', 'Computer Vision Intern']"
J00051,Interior Design Intern,Full-time,"Christensen, Gonzalez and White",Data Science,2025-08-16,Chennai,"['Pune', 'Mumbai', 'Remote']","['Uttar Pradesh', 'Maharashtra']","['Figma', 'Equity Research']","['B.Tech ME', 'B.Tech IT']",7 months,37169,3 months,5,False,You despite education sort lose surface listen. North capital sort big.,http://jones.com/,"['ST', 'EWS']",True,"['Robotics Intern', 'Marketing Intern', 'Embedded Systems Intern']"
J00052,Business Development Intern,Internship,Kirby Ltd,Web Development,2025-09-19,Remote,['Jaipur'],['Karnataka'],"['SEO', 'Interior Design', 'Content Writing', 'Docker', 'Civil Planning', 'Adobe XD']",['B.Sc Maths'],8 months,15459,3 months,7,True,"Situation act never seem.
Speak any argue different teach. Get remain institution executive.",http://www.johnson.com/,"['ST', 'General']",False,"['Government Affairs', 'React', 'Textile Design', 'Azure']"
J00053,HR Intern,Internship,Gonzalez Inc,Finance,2025-08-12,Chennai,['Kolkata'],['Delhi'],"['Research', 'Business Intelligence', 'Architecture', 'Data Analysis', 'Interaction Design', 'Computer Vision']","['B.Tech IT', 'B.Sc IT']",9 months,15796,3 months,1,True,Past out it build. Pass church boy although country.,http://www.cox.com/,['EWS'],False,"['Renewable Energy', 'Actuarial Intern', 'Backend Developer Intern']"
J00054,DevOps Intern,Remote,"Jones, Kim and Sanders",UI/UX,2025-08-21,Bangalore,['Mumbai'],"['Delhi', 'Telangana']","['UI Design', 'Embedded Systems', 'Tableau', 'Interior Design']",['B.Tech IT'],5 months,12152,1 months,10,False,"From piece local study. Thus charge place help think address.
Better note very whom policy guess. Country test care office.",https://www.harrison-williams.info/,['OBC'],False,"['Textile Design Intern', 'Taxation Intern', 'Pharmaceutical Research Intern', 'React', 'Interior Design']"
J00055,PR Intern,Part-time,Williams-Warren,UI/UX,2025-08-07,Pune,['Bangalore'],"['Tamil Nadu', 'Delhi']","['Digital Marketing', 'Sketch', 'React', 'Azure', 'Statistics', 'Documentation', 'Cloud Security']","['B.Tech CSE', 'B.Sc IT']",14 months,7819,6 months,2,False,Account that state he allow defense property. Pm word defense one. Deal data address change close stay popular.,http://www.hess.com/,"['ST', 'OBC']",False,"['Adobe XD', 'Event Management', 'DevOps Intern']"
J00056,Brand Management Intern,Part-time,"Acevedo, Patton and Hood",Cloud Computing,2025-08-04,Kolkata,"['Chennai', 'Kolkata', 'Remote']",['Maharashtra'],"['Video Production', 'Marketing Research', 'Penetration Testing', 'Accounting']",['B.Tech ME'],3 months,35480,6 months,7,True,Voice beyond pay back station base see. Arrive reason lay newspaper tell force.,http://www.garcia.com/,"['ST', 'General']",True,"['Finance', 'Kubernetes', 'Game Design Intern', 'Customer Support Intern', 'Social Media']"
J00057,Logistics Intern,Internship,Thomas-Collins,Blockchain,2025-07-29,Jaipur,['Pune'],['Rajasthan'],"['Recruitment', 'Product Management', 'Renewable Energy', 'UI Design', 'Taxation']","['B.Tech CSE', 'B.Tech ME']",20 months,15907,6 months,1,True,"Section actually break ground social. Develop month partner daughter kind realize nor.
Inside which those marriage show act. Dark but million claim.",http://williams-wells.net/,['General'],False,"['Game Design Intern', 'Project Management', 'Sound Engineering', 'NLP', 'IT Support']"
J00058,UX Research Intern,Part-time,Moore Group,Software,2025-08-18,Lucknow,"['Mumbai', 'Remote']",['Karnataka'],"['Machine Learning', 'Adobe XD', 'Ethereum']",['B.Tech CSE'],4 months,37712,3 months,1,False,Couple determine move same how discussion else. White floor man available maintain official.,http://www.brown.biz/,"['SC', 'EWS']",True,"['Data Engineering Intern', 'Motion Graphics Intern', 'Robotics']"
J00059,Embedded Systems Intern,Remote,Mejia PLC,Software,2025-09-17,Delhi,"['Remote', 'Hyderabad']",['Delhi'],"['React', 'Kubernetes']","['B.Tech CSE', 'B.Sc Maths']",7 months,39734,6 months,10,True,Quickly red similar probably about hand what. Difference later social hair after well. Up listen argue although trip suffer wall.,http://www.zimmerman.com/,['EWS'],False,"['Hospitality', 'Cybersecurity Intern']"
J00060,Product Management Intern,Part-time,Farley-Young,AI/ML,2025-07-27,Lucknow,['Pune'],"['Rajasthan', 'Karnataka']","['Probability', 'Civil Planning', 'Interior Design', 'NLP', 'UX Research']","['B.Tech CSE', 'B.Sc Maths']",20 months,45665,3 months,9,False,"Black chance man better list offer. Human physical choice data figure situation.
Mother unit former particularly pressure wind democratic.",https://www.robinson.com/,"['General', 'ST']",True,"['Solidity', 'Graphic Designer Intern', 'Animation', 'UI Design', 'Helpdesk']"
